0	-0.1	0	0.06
50	0.6	0	0.06
100	1.3	0	0.06
110	1.4	0	0.06
120	1.6	0	0.06
130	1.7	0	0.06
140	1.9	0	0.06
150	2	0	0.06
200	2.7	0	0.06
250	3.5	0	0.06
300	4.2	0	0.06
350	4.9	0	0.06
400	5.6	0	0.06
450	6.4	0	0.06
500	7.1	0	0.06
550	7.8	0	0.06
600	8.5	0	0.06

