1	0	0.1	0.06
2	0	0.1	0.06
3	1.81	0.1	0.06
4	2.81	0.1	0.06
5	3.77	0.1	0.06
6	4.72	0.1	0.06
7	4.94	0.1	0.06
8	4.94	0.1	0.06
9	4.94	0.1	0.06
10	4.94	0.1	0.06

