0	0	0.1	0.06
2	1.33	0.1	0.06
4	3.22	0.1	0.06
6	4.22	0.1	0.06
8	4.36	0.1	0.06
10	4.41	0.1	0.06
12	4.44	0.1	0.06
14	4.48	0.1	0.06
16	4.5	0.1	0.06
18	4.55	0.1	0.06
20	4.58	0.1	0.06

