0	0	0.0006	0.06
0.017	0.6	0.0006	0.06
0.026	1.1	0.0006	0.06
0.031	1.3	0.0006	0.06
0.04	1.8	0.0006	0.06
0.051	2.3	0.0006	0.06
0.057	2.7	0.0006	0.06

