0	7.8	0.006	0.06
0.49	6.3	0.006	0.06
1.06	4.2	0.006	0.06
1.49	2.8	0.006	0.06
2.03	1.2	0.006	0.06
2.59	0.1	0.006	0.06
3.03	0	0.006	0.06

